Time,Date,Water Temp (F),pH,Water Conductivity (µs/cm),Oxidation-reduction potential (ORP) or Disolved Oxygen (DO)
8:57:02,12/28/2021,73,7.7,468,446
8:58:02,12/28/2021,73,7.71,519,447
8:59:02,12/28/2021,73,7.71,474,446
9:00:02,12/28/2021,73,7.71,478,448
9:01:05,12/28/2021,73,7.71,473,448
9:02:05,12/28/2021,73,7.71,453,447
9:03:08,12/28/2021,73,7.71,470,446
9:04:08,12/28/2021,73,7.71,462,446
9:05:11,12/28/2021,73,7.72,480,446
9:06:14,12/28/2021,72.9,7.71,510,446
9:07:17,12/28/2021,72.9,7.71,490,448
9:08:17,12/28/2021,72.9,7.71,497,448
9:09:20,12/28/2021,72.9,7.72,495,447
9:10:23,12/28/2021,72.9,7.65,462,447
9:11:26,12/28/2021,72.9,7.71,511,446
9:12:29,12/28/2021,72.9,7.71,472,448
9:13:29,12/28/2021,72.9,7.71,492,447
9:14:29,12/28/2021,72.9,7.7,485,447
9:15:29,12/28/2021,72.9,7.71,485,446
9:16:32,12/28/2021,72.9,7.71,493,446
9:17:35,12/28/2021,72.9,7.72,501,446
9:18:35,12/28/2021,72.9,7.72,503,446
9:19:38,12/28/2021,72.9,7.72,450,446
9:20:41,12/28/2021,72.9,7.72,489,447
9:21:41,12/28/2021,72.9,7.72,472,447
9:22:44,12/28/2021,72.9,7.68,501,447
9:23:47,12/28/2021,72.9,7.71,508,447
9:24:47,12/28/2021,72.9,7.71,467,447
9:25:50,12/28/2021,72.9,7.72,501,447
9:26:50,12/28/2021,72.9,7.72,501,447
9:27:53,12/28/2021,72.9,7.72,491,448
9:28:56,12/28/2021,72.9,7.72,489,448
9:29:59,12/28/2021,72.9,7.71,491,449
9:30:59,12/28/2021,72.9,7.69,498,448
9:31:59,12/28/2021,72.9,7.71,478,448
9:33:02,12/28/2021,72.9,7.72,508,448
9:34:05,12/28/2021,72.9,7.71,500,448
9:35:05,12/28/2021,72.9,7.66,500,447
9:36:05,12/28/2021,72.9,7.7,505,447
9:37:05,12/28/2021,72.9,7.71,515,449
9:38:05,12/28/2021,72.9,7.71,484,450
9:39:05,12/28/2021,72.9,7.71,463,450
9:40:08,12/28/2021,72.9,7.71,500,448
9:41:08,12/28/2021,72.9,7.72,515,448
9:42:11,12/28/2021,72.9,7.71,498,448
9:43:14,12/28/2021,72.9,7.71,491,447
9:44:14,12/28/2021,72.9,7.71,493,446
9:45:14,12/28/2021,72.9,7.71,499,446
9:46:14,12/28/2021,72.9,7.71,498,447
9:47:17,12/28/2021,72.9,7.71,486,445
9:48:17,12/28/2021,72.9,7.71,488,446
9:49:17,12/28/2021,72.8,7.71,487,446
9:50:17,12/28/2021,72.8,7.71,501,445
9:51:17,12/28/2021,72.8,7.71,452,445
9:52:17,12/28/2021,72.8,7.71,495,445
9:53:20,12/28/2021,72.8,7.71,489,445
9:54:20,12/28/2021,72.8,7.68,500,444
9:55:20,12/28/2021,72.8,7.71,495,444
9:56:23,12/28/2021,72.8,7.71,488,446
9:57:26,12/28/2021,72.8,7.72,498,446
9:58:26,12/28/2021,72.8,7.72,489,446
9:59:26,12/28/2021,72.8,7.72,499,447
10:00:29,12/28/2021,72.8,7.73,498,445
10:01:32,12/28/2021,72.8,7.72,494,445
10:02:32,12/28/2021,72.8,7.73,506,445
10:03:35,12/28/2021,72.8,7.73,495,444
10:04:35,12/28/2021,72.8,7.72,489,444
10:05:38,12/28/2021,72.8,7.73,493,444
10:06:38,12/28/2021,72.8,7.73,492,444
10:07:38,12/28/2021,72.8,7.73,500,445
10:08:41,12/28/2021,72.8,7.73,514,444
10:09:44,12/28/2021,72.8,7.72,502,444
10:10:44,12/28/2021,72.8,7.72,504,444
10:11:44,12/28/2021,72.8,7.73,479,444
10:12:44,12/28/2021,72.8,7.72,486,444
10:13:44,12/28/2021,72.8,7.72,474,444
10:14:47,12/28/2021,72.8,7.72,494,444
10:15:47,12/28/2021,72.8,7.67,494,444
10:16:50,12/28/2021,72.8,7.65,470,444
10:17:50,12/28/2021,72.8,7.71,502,444
10:18:53,12/28/2021,72.8,7.72,513,446
10:19:53,12/28/2021,72.8,7.72,552,446
10:20:53,12/28/2021,72.8,7.73,485,445
10:21:56,12/28/2021,72.8,7.7,534,446
10:22:56,12/28/2021,72.8,7.72,545,447
10:23:59,12/28/2021,72.8,7.72,478,447
10:25:02,12/28/2021,72.8,7.73,478,447
10:26:02,12/28/2021,72.8,7.72,519,448
10:27:02,12/28/2021,72.8,7.72,482,449
10:28:02,12/28/2021,72.8,7.72,505,449
10:29:05,12/28/2021,72.8,7.72,512,448
10:30:05,12/28/2021,72.8,7.72,479,448
10:31:05,12/28/2021,72.8,7.72,526,448
10:32:05,12/28/2021,72.8,7.72,505,447
10:33:08,12/28/2021,72.8,7.72,505,446
10:34:11,12/28/2021,72.8,7.72,556,446
10:35:11,12/28/2021,72.7,7.7,495,445
10:36:14,12/28/2021,72.7,7.72,569,446
10:37:14,12/28/2021,72.7,7.72,460,446
10:38:17,12/28/2021,72.7,7.72,516,446
10:39:17,12/28/2021,72.7,7.72,514,446
10:40:17,12/28/2021,72.7,7.72,539,447
10:41:20,12/28/2021,72.7,7.72,528,447
10:42:20,12/28/2021,72.7,7.72,506,448
10:43:23,12/28/2021,72.7,7.71,535,448
10:44:23,12/28/2021,72.7,7.72,504,448
10:45:23,12/28/2021,72.7,7.72,438,449
10:46:26,12/28/2021,72.7,7.71,460,448
10:47:26,12/28/2021,72.7,7.72,508,447
10:48:29,12/28/2021,72.7,7.71,555,446
10:49:29,12/28/2021,72.7,7.71,545,447
10:50:32,12/28/2021,72.7,7.71,448,446
10:51:32,12/28/2021,72.7,7.71,448,445
10:52:32,12/28/2021,72.7,7.7,505,446
10:53:35,12/28/2021,72.7,7.71,499,446
10:54:35,12/28/2021,72.7,7.71,539,446
10:55:38,12/28/2021,72.7,7.71,434,448
10:56:38,12/28/2021,72.7,7.7,529,446
10:57:41,12/28/2021,72.7,7.69,465,446
10:58:44,12/28/2021,72.7,7.7,478,448
10:59:47,12/28/2021,72.7,7.71,450,448
11:00:50,12/28/2021,72.7,7.71,459,446
11:01:50,12/28/2021,72.7,7.71,443,444
11:02:53,12/28/2021,72.7,7.71,575,444
11:03:53,12/28/2021,72.7,7.71,465,445
11:04:53,12/28/2021,72.7,7.64,543,444
11:05:56,12/28/2021,72.7,7.65,494,446
11:06:56,12/28/2021,72.7,7.65,462,444
11:07:59,12/28/2021,72.7,7.72,476,444
11:08:59,12/28/2021,72.7,7.72,458,448
11:09:59,12/28/2021,72.7,7.72,439,448
11:11:02,12/28/2021,72.7,7.72,485,446
11:12:02,12/28/2021,72.7,7.72,473,446
11:13:05,12/28/2021,72.7,7.71,465,445
11:14:08,12/28/2021,72.7,7.71,468,444
11:15:08,12/28/2021,72.7,7.72,463,444
11:16:11,12/28/2021,72.7,7.71,536,444
11:17:14,12/28/2021,72.7,7.72,506,444
11:18:14,12/28/2021,72.7,7.71,542,444
11:19:17,12/28/2021,72.7,7.7,456,446
11:20:17,12/28/2021,72.7,7.72,493,444
11:21:20,12/28/2021,72.7,7.71,510,444
11:22:20,12/28/2021,72.7,7.71,518,444
11:23:23,12/28/2021,72.7,7.72,488,445
11:24:26,12/28/2021,72.7,7.72,476,444
11:25:26,12/28/2021,72.7,7.72,501,444
11:26:29,12/28/2021,72.6,7.71,466,444
11:27:32,12/28/2021,72.6,7.72,483,444
11:28:32,12/28/2021,72.6,7.72,480,444
11:29:35,12/28/2021,72.6,7.72,466,444
11:30:38,12/28/2021,72.6,7.72,458,444
11:31:38,12/28/2021,72.6,7.72,448,444
11:32:38,12/28/2021,72.6,7.67,455,443
11:33:41,12/28/2021,72.6,7.72,455,444
11:34:41,12/28/2021,72.6,7.72,464,444
11:35:41,12/28/2021,72.6,7.71,514,445
11:36:44,12/28/2021,72.6,7.72,494,444
11:37:47,12/28/2021,72.6,7.71,518,444
11:38:47,12/28/2021,72.6,7.71,493,445
11:39:47,12/28/2021,72.6,7.71,477,445
11:40:50,12/28/2021,72.6,7.71,483,444
11:41:50,12/28/2021,72.6,7.71,474,448
11:42:50,12/28/2021,72.6,7.71,487,445
11:43:53,12/28/2021,72.6,7.71,502,445
11:44:53,12/28/2021,72.6,7.71,511,446
11:45:56,12/28/2021,72.6,7.71,499,444
11:46:56,12/28/2021,72.6,7.71,476,445
11:47:59,12/28/2021,72.6,7.71,499,445
11:49:02,12/28/2021,72.6,7.71,461,445
11:50:02,12/28/2021,72.6,7.71,481,445
11:51:02,12/28/2021,72.6,7.72,489,446
11:52:05,12/28/2021,72.6,7.72,444,446
11:53:05,12/28/2021,72.6,7.72,516,446
11:54:05,12/28/2021,72.6,7.72,529,446
11:55:05,12/28/2021,72.6,7.72,479,446
11:56:05,12/28/2021,72.6,7.72,497,446
11:57:05,12/28/2021,72.6,7.73,469,446
11:58:08,12/28/2021,72.6,7.73,488,445
11:59:08,12/28/2021,72.6,7.73,520,446
12:00:08,12/28/2021,72.6,7.72,499,447
12:01:11,12/28/2021,72.6,7.73,467,445
12:02:14,12/28/2021,72.6,7.73,495,445
12:03:17,12/28/2021,72.6,7.73,550,445
12:04:17,12/28/2021,72.6,7.73,532,446
12:05:20,12/28/2021,72.6,7.72,502,445
12:06:20,12/28/2021,72.6,7.72,466,445
12:07:20,12/28/2021,72.6,7.72,535,444
12:08:20,12/28/2021,72.6,7.72,499,445
12:09:20,12/28/2021,72.6,7.66,511,444
12:10:20,12/28/2021,72.6,7.71,482,444
12:11:23,12/28/2021,72.6,7.71,455,444
12:12:26,12/28/2021,72.6,7.71,482,444
12:13:29,12/28/2021,72.6,7.72,536,444
12:14:29,12/28/2021,72.6,7.72,574,444
12:15:29,12/28/2021,72.6,7.72,493,446
12:16:29,12/28/2021,72.6,7.72,481,445
12:17:29,12/28/2021,72.6,7.71,521,444
12:18:32,12/28/2021,72.6,7.72,456,444
12:19:32,12/28/2021,72.6,7.72,493,444
12:20:35,12/28/2021,72.6,7.72,431,443
12:21:35,12/28/2021,72.6,7.72,473,443
12:22:35,12/28/2021,72.6,7.72,551,443
12:23:35,12/28/2021,72.6,7.72,484,443
12:24:35,12/28/2021,72.6,7.72,555,444
12:25:38,12/28/2021,72.6,7.72,499,444
12:26:41,12/28/2021,72.6,7.73,493,444
12:27:44,12/28/2021,72.6,7.72,505,444
12:28:44,12/28/2021,72.5,7.72,549,444
12:29:47,12/28/2021,72.5,7.72,512,444
12:30:47,12/28/2021,72.5,7.73,431,444
12:31:47,12/28/2021,72.5,7.73,425,444
12:32:50,12/28/2021,72.5,7.73,499,444
12:33:50,12/28/2021,72.5,7.73,465,443
12:34:53,12/28/2021,72.5,7.73,443,444
12:35:53,12/28/2021,72.5,7.73,456,444
12:36:53,12/28/2021,72.5,7.67,404,444
12:37:56,12/28/2021,72.5,7.73,551,444
12:38:56,12/28/2021,72.5,7.73,501,444
12:39:59,12/28/2021,72.5,7.74,471,444
12:40:59,12/28/2021,72.5,7.74,493,444
12:41:59,12/28/2021,72.5,7.74,534,444
12:42:59,12/28/2021,72.5,7.71,484,444
12:43:59,12/28/2021,72.5,7.73,470,443
12:44:59,12/28/2021,72.5,7.71,487,445
12:46:02,12/28/2021,72.5,7.73,505,445
12:47:05,12/28/2021,72.5,7.74,506,444
12:48:05,12/28/2021,72.5,7.73,491,444
12:49:05,12/28/2021,72.5,7.73,499,444
12:50:08,12/28/2021,72.5,7.74,476,444
12:51:08,12/28/2021,72.5,7.73,517,444
12:52:08,12/28/2021,72.5,7.73,498,444
12:53:11,12/28/2021,72.5,7.73,511,446
12:54:14,12/28/2021,72.5,7.73,480,447
12:55:17,12/28/2021,72.5,7.73,479,449
12:56:17,12/28/2021,72.5,7.73,499,449
12:57:17,12/28/2021,72.5,7.73,496,448
12:58:17,12/28/2021,72.5,7.73,509,448
12:59:17,12/28/2021,72.5,7.73,498,446
13:00:20,12/28/2021,72.5,7.73,501,445
13:01:20,12/28/2021,72.5,7.73,481,444
13:02:20,12/28/2021,72.5,7.72,500,444
13:03:23,12/28/2021,72.5,7.73,479,444
13:04:23,12/28/2021,72.5,7.73,481,444
13:05:26,12/28/2021,72.5,7.73,500,444
13:06:26,12/28/2021,72.5,7.73,490,444
13:07:29,12/28/2021,72.5,7.72,507,444
13:08:29,12/28/2021,72.5,7.72,507,446
13:09:29,12/28/2021,72.5,7.72,466,448
13:10:32,12/28/2021,72.5,7.72,483,446
13:11:35,12/28/2021,72.5,7.72,465,448
13:12:35,12/28/2021,72.5,7.71,529,451
13:13:35,12/28/2021,72.5,7.71,481,452
13:14:38,12/28/2021,72.5,7.7,481,452
13:15:41,12/28/2021,72.5,7.71,521,450
13:16:41,12/28/2021,72.5,7.71,512,448
13:17:41,12/28/2021,72.5,7.7,492,448
13:18:44,12/28/2021,72.5,7.71,489,447
13:19:44,12/28/2021,72.5,7.7,510,448
13:20:44,12/28/2021,72.5,7.71,488,449
13:21:47,12/28/2021,72.5,7.7,488,447
13:22:47,12/28/2021,72.5,7.71,505,446
13:23:47,12/28/2021,72.5,7.71,506,447
13:24:47,12/28/2021,72.5,7.71,542,447
13:25:47,12/28/2021,72.5,7.7,507,448
13:26:47,12/28/2021,72.5,7.71,507,450
13:27:50,12/28/2021,72.5,7.7,495,447
13:28:53,12/28/2021,72.5,7.71,505,447
13:29:53,12/28/2021,72.4,7.69,503,446
13:30:53,12/28/2021,72.4,7.69,491,446
13:31:53,12/28/2021,72.4,7.69,493,448
13:32:56,12/28/2021,72.4,7.7,499,446
13:33:56,12/28/2021,72.4,7.69,485,444
13:34:59,12/28/2021,72.4,7.69,500,444
13:35:59,12/28/2021,72.4,7.7,502,443
13:36:59,12/28/2021,72.4,7.7,470,443
13:37:59,12/28/2021,72.4,7.72,479,443
13:38:59,12/28/2021,72.4,7.72,488,443
13:39:59,12/28/2021,72.4,7.72,499,443
13:41:02,12/28/2021,72.4,7.72,510,443
13:42:02,12/28/2021,72.4,7.72,489,443
13:43:05,12/28/2021,72.4,7.72,493,442
13:44:05,12/28/2021,72.4,7.72,496,442
13:45:05,12/28/2021,72.4,7.72,474,442
13:46:08,12/28/2021,72.4,7.73,485,443
13:47:08,12/28/2021,72.4,7.73,494,443
13:48:11,12/28/2021,72.4,7.72,465,444
13:49:11,12/28/2021,72.4,7.72,508,444
13:50:14,12/28/2021,72.4,7.72,510,443
13:51:14,12/28/2021,72.4,7.72,513,444
13:52:14,12/28/2021,72.4,7.73,491,443
13:53:14,12/28/2021,72.4,7.72,494,443
13:54:17,12/28/2021,72.4,7.73,501,444
13:55:20,12/28/2021,72.4,7.73,512,444
13:56:20,12/28/2021,72.4,7.73,475,444
13:57:23,12/28/2021,72.4,7.72,485,444
13:58:23,12/28/2021,72.4,7.71,512,444
13:59:23,12/28/2021,72.4,7.72,500,445
14:00:23,12/28/2021,72.4,7.71,482,444
14:01:26,12/28/2021,72.4,7.71,486,444
14:02:29,12/28/2021,72.4,7.71,486,444
14:03:29,12/28/2021,72.4,7.71,443,444
14:04:29,12/28/2021,72.4,7.71,493,444
14:05:29,12/28/2021,72.4,7.71,493,443
14:06:32,12/28/2021,72.4,7.7,483,443
14:07:35,12/28/2021,72.4,7.71,471,444
14:08:35,12/28/2021,72.4,7.71,472,444
14:09:38,12/28/2021,72.4,7.71,481,443
14:10:41,12/28/2021,72.4,7.71,495,443
14:11:44,12/28/2021,72.4,7.71,524,443
14:12:44,12/28/2021,72.4,7.71,489,444
14:13:44,12/28/2021,72.4,7.71,510,446
14:14:47,12/28/2021,72.3,7.71,480,446
14:15:50,12/28/2021,72.3,7.7,445,445
14:16:50,12/28/2021,72.3,7.71,490,446
14:17:53,12/28/2021,72.3,7.7,485,447
14:18:56,12/28/2021,72.3,7.7,512,444
14:19:56,12/28/2021,72.3,7.71,483,443
14:20:59,12/28/2021,72.3,7.69,499,443
14:22:02,12/28/2021,72.3,7.69,479,442
14:23:05,12/28/2021,72.3,7.7,530,442
14:24:05,12/28/2021,72.3,7.69,512,442
14:25:05,12/28/2021,72.3,7.69,505,442
14:26:08,12/28/2021,72.3,7.71,518,441
14:27:08,12/28/2021,72.3,7.69,482,443
14:28:11,12/28/2021,72.3,7.69,487,441
14:29:11,12/28/2021,72.3,7.7,485,442
14:30:14,12/28/2021,72.3,7.71,479,441
14:31:14,12/28/2021,72.3,7.71,494,441
14:32:14,12/28/2021,72.3,7.71,486,441
14:33:17,12/28/2021,72.3,7.71,524,441
14:34:17,12/28/2021,72.3,7.72,496,441
14:35:17,12/28/2021,72.3,7.7,496,441
14:36:17,12/28/2021,72.3,7.71,465,441
14:37:17,12/28/2021,72.3,7.72,464,442
14:38:17,12/28/2021,72.3,7.72,513,443
14:39:20,12/28/2021,72.3,7.7,515,443
14:40:23,12/28/2021,72.3,7.7,479,442
14:41:26,12/28/2021,72.3,7.71,463,443
14:42:26,12/28/2021,72.3,7.72,440,443
14:43:26,12/28/2021,72.3,7.72,499,443
14:44:26,12/28/2021,72.3,7.72,494,442
14:45:26,12/28/2021,72.3,7.72,521,442
14:46:29,12/28/2021,72.3,7.72,474,442
14:47:32,12/28/2021,72.3,7.72,498,442
14:48:32,12/28/2021,72.3,7.72,474,442
14:49:32,12/28/2021,72.3,7.73,468,442
14:50:35,12/28/2021,72.3,7.72,498,444
14:51:35,12/28/2021,72.3,7.72,468,443
14:52:35,12/28/2021,72.3,7.72,480,444
14:53:38,12/28/2021,72.3,7.72,487,443
14:54:38,12/28/2021,72.3,7.72,451,442
14:55:41,12/28/2021,72.3,7.72,492,443
14:56:44,12/28/2021,72.3,7.72,494,444
14:57:44,12/28/2021,72.3,7.72,482,444
14:58:44,12/28/2021,72.3,7.72,486,443
14:59:44,12/28/2021,72.3,7.72,455,442
15:00:47,12/28/2021,72.3,7.72,504,441
15:01:47,12/28/2021,72.3,7.71,507,443
15:02:47,12/28/2021,72.3,7.72,496,443
15:03:47,12/28/2021,72.3,7.72,494,442
15:04:50,12/28/2021,72.3,7.72,442,441
15:05:50,12/28/2021,72.3,7.72,462,441
15:06:53,12/28/2021,72.3,7.71,482,441
15:07:56,12/28/2021,72.3,7.71,487,441
15:08:56,12/28/2021,72.3,7.71,501,440
15:09:59,12/28/2021,72.3,7.71,507,440
15:10:59,12/28/2021,72.3,7.71,468,441
15:12:02,12/28/2021,72.3,7.71,482,441
15:13:05,12/28/2021,72.3,7.72,481,441
15:14:05,12/28/2021,72.3,7.72,484,442
15:15:08,12/28/2021,72.3,7.72,494,443
15:16:11,12/28/2021,72.3,7.71,501,442
15:17:11,12/28/2021,72.3,7.71,494,442
15:18:14,12/28/2021,72.3,7.72,493,443
15:19:14,12/28/2021,72.3,7.72,475,443
15:20:14,12/28/2021,72.3,7.72,494,443
15:21:17,12/28/2021,72.3,7.72,500,442
15:22:17,12/28/2021,72.3,7.7,472,444
15:23:20,12/28/2021,72.3,7.72,519,442
15:24:23,12/28/2021,72.3,7.72,485,442
15:25:23,12/28/2021,72.3,7.72,498,442
15:26:23,12/28/2021,72.3,7.72,492,443
15:27:23,12/28/2021,72.3,7.72,483,443
15:28:23,12/28/2021,72.3,7.72,493,442
15:29:26,12/28/2021,72.3,7.71,499,442
15:30:29,12/28/2021,72.3,7.72,494,443
15:31:32,12/28/2021,72.3,7.71,484,442
15:32:35,12/28/2021,72.3,7.72,493,441
15:33:38,12/28/2021,72.3,7.72,486,441
15:34:38,12/28/2021,72.3,7.72,494,440
15:35:38,12/28/2021,72.2,7.72,509,440
15:36:38,12/28/2021,72.2,7.72,518,441
15:37:41,12/28/2021,72.2,7.72,491,444
15:38:44,12/28/2021,72.2,7.71,466,443
15:39:44,12/28/2021,72.2,7.72,494,442
15:40:47,12/28/2021,72.2,7.69,499,443
15:41:50,12/28/2021,72.2,7.7,502,442
15:42:50,12/28/2021,72.2,7.71,474,441
15:43:53,12/28/2021,72.2,7.71,476,441
15:44:53,12/28/2021,72.2,7.71,497,441
15:45:56,12/28/2021,72.2,7.71,492,442
15:46:59,12/28/2021,72.2,7.71,485,442
15:47:59,12/28/2021,72.2,7.7,501,442
15:48:59,12/28/2021,72.2,7.7,494,442
15:49:59,12/28/2021,72.2,7.71,501,444
15:51:02,12/28/2021,72.2,7.72,517,443
15:52:02,12/28/2021,72.2,7.72,489,445
15:53:02,12/28/2021,72.2,7.71,495,445
15:54:05,12/28/2021,72.2,7.72,505,445
15:55:05,12/28/2021,72.2,7.72,540,443
15:56:05,12/28/2021,72.2,7.72,526,442
15:57:05,12/28/2021,72.2,7.72,505,443
15:58:08,12/28/2021,72.2,7.72,526,443
15:59:08,12/28/2021,72.2,7.72,476,443
16:00:11,12/28/2021,72.2,7.72,474,444
16:01:11,12/28/2021,72.2,7.72,451,442
16:02:14,12/28/2021,72.2,7.72,467,444
16:03:17,12/28/2021,72.2,7.72,493,443
16:04:17,12/28/2021,72.2,7.72,472,440
16:05:17,12/28/2021,72.2,7.72,462,440
16:06:17,12/28/2021,72.2,7.72,505,444
16:07:20,12/28/2021,72.2,7.72,453,443
16:08:20,12/28/2021,72.2,7.72,513,442
16:09:23,12/28/2021,72.2,7.72,489,441
16:10:23,12/28/2021,72.2,7.73,507,443
16:11:23,12/28/2021,72.2,7.72,493,440
16:12:26,12/28/2021,72.2,7.72,482,441
16:13:26,12/28/2021,72.2,7.73,483,441
16:14:29,12/28/2021,72.2,7.73,491,440
16:15:32,12/28/2021,72.2,7.73,496,440
16:16:35,12/28/2021,72.2,7.73,504,440
16:17:38,12/28/2021,72.2,7.73,518,441
16:18:38,12/28/2021,72.2,7.73,467,441
16:19:38,12/28/2021,72.2,7.73,490,441
16:20:41,12/28/2021,72.1,7.73,502,441
16:21:41,12/28/2021,72.1,7.72,490,442
16:22:44,12/28/2021,72.1,7.73,481,441
16:23:47,12/28/2021,72.1,7.73,495,441
16:24:47,12/28/2021,72.1,7.73,501,442
16:25:47,12/28/2021,72.1,7.72,509,442
16:26:50,12/28/2021,72.1,7.72,501,441
16:27:50,12/28/2021,72.1,7.73,491,442
16:28:50,12/28/2021,72.1,7.72,494,442
16:29:53,12/28/2021,72.1,7.72,489,443
16:30:53,12/28/2021,72.1,7.72,531,444
16:31:53,12/28/2021,72.1,7.72,572,443
16:32:53,12/28/2021,72.1,7.72,488,444
16:33:56,12/28/2021,72.1,7.72,545,442
16:34:59,12/28/2021,72.1,7.72,520,442
16:35:59,12/28/2021,72.1,7.72,522,443
16:37:02,12/28/2021,72.1,7.73,424,442
16:38:05,12/28/2021,72.1,7.72,451,444
16:39:05,12/28/2021,72.1,7.72,467,443
16:40:05,12/28/2021,72.1,7.73,492,442
16:41:08,12/28/2021,72.1,7.72,454,443
16:42:11,12/28/2021,72.1,7.72,486,442
16:43:11,12/28/2021,72.1,7.72,510,442
16:44:14,12/28/2021,72.1,7.72,474,441
16:45:17,12/28/2021,72.1,7.72,545,442
16:46:17,12/28/2021,72.1,7.73,473,441
16:47:20,12/28/2021,72.1,7.72,483,440
16:48:20,12/28/2021,72.1,7.72,524,440
16:49:20,12/28/2021,72.1,7.72,542,440
16:50:23,12/28/2021,72.1,7.72,475,440
16:51:23,12/28/2021,72.1,7.73,478,440
16:52:26,12/28/2021,72.1,7.72,448,440
16:53:26,12/28/2021,72.1,7.72,516,440
16:54:29,12/28/2021,72.1,7.72,489,440
16:55:29,12/28/2021,72.1,7.73,500,440
16:56:29,12/28/2021,72.1,7.72,519,440
16:57:32,12/28/2021,72.1,7.73,488,440
16:58:32,12/28/2021,72.1,7.72,502,441
16:59:35,12/28/2021,72.1,7.72,509,443
17:00:38,12/28/2021,72.1,7.72,490,443
17:01:38,12/28/2021,72.1,7.72,488,443
17:02:41,12/28/2021,72.1,7.72,488,444
17:03:44,12/28/2021,72.1,7.73,536,443
17:04:47,12/28/2021,72.1,7.73,487,442
17:05:50,12/28/2021,72.1,7.73,495,442
17:06:53,12/28/2021,72,7.72,499,442
17:07:53,12/28/2021,72,7.73,521,441
17:08:56,12/28/2021,72,7.73,500,441
17:09:59,12/28/2021,72,7.73,488,440
17:10:59,12/28/2021,72,7.72,493,440
17:11:59,12/28/2021,72,7.73,497,440
17:12:59,12/28/2021,72,7.73,494,440
17:14:02,12/28/2021,72,7.73,493,441
17:15:02,12/28/2021,72,7.73,478,442
17:16:05,12/28/2021,72,7.73,486,444
17:17:05,12/28/2021,72,7.73,487,442
17:18:05,12/28/2021,72,7.72,487,441
17:19:08,12/28/2021,72,7.73,505,440
17:20:08,12/28/2021,72,7.72,490,441
17:21:08,12/28/2021,72,7.72,499,440
17:22:08,12/28/2021,72,7.72,508,440
17:23:11,12/28/2021,72,7.72,492,440
17:24:11,12/28/2021,72,7.72,490,440
17:25:14,12/28/2021,72,7.71,494,439
17:26:14,12/28/2021,72,7.72,501,439
17:27:14,12/28/2021,72,7.71,491,440
17:28:14,12/28/2021,72,7.71,487,440
17:29:17,12/28/2021,72,7.72,499,440
17:30:17,12/28/2021,72,7.71,499,439
17:31:17,12/28/2021,72,7.71,492,439
17:32:20,12/28/2021,72,7.72,490,439
17:33:20,12/28/2021,72,7.72,500,440
17:34:23,12/28/2021,72,7.71,491,440
17:35:23,12/28/2021,72,7.71,505,439
17:36:26,12/28/2021,72,7.71,499,439
17:37:26,12/28/2021,72,7.71,496,439
17:38:29,12/28/2021,72,7.71,493,439
17:39:32,12/28/2021,72,7.71,478,441
17:40:35,12/28/2021,72,7.72,458,440
17:41:35,12/28/2021,72,7.71,499,439
17:42:38,12/28/2021,72,7.71,493,439
17:43:38,12/28/2021,72,7.71,535,440
17:44:41,12/28/2021,72,7.71,473,440
17:45:44,12/28/2021,72,7.7,478,440
17:46:44,12/28/2021,72,7.71,482,440
17:47:44,12/28/2021,72,7.71,486,440
17:48:44,12/28/2021,72,7.71,465,441
17:49:44,12/28/2021,72,7.71,528,441
17:50:47,12/28/2021,72,7.71,521,441
17:51:50,12/28/2021,72,7.7,505,441
17:52:50,12/28/2021,72,7.71,575,441
17:53:50,12/28/2021,72,7.7,498,441
17:54:50,12/28/2021,72,7.71,533,441
17:55:50,12/28/2021,72,7.71,479,442
17:56:50,12/28/2021,72,7.71,463,441
17:57:53,12/28/2021,72,7.71,493,441
17:58:53,12/28/2021,72,7.71,507,441
17:59:56,12/28/2021,72,7.71,472,441
18:00:56,12/28/2021,72,7.72,502,441
18:01:59,12/28/2021,72,7.72,493,441
18:02:59,12/28/2021,72,7.72,485,440
18:03:59,12/28/2021,72,7.72,502,441
18:05:02,12/28/2021,72,7.72,465,441
18:06:05,12/28/2021,72,7.72,492,444
18:07:05,12/28/2021,72,7.72,491,442
18:08:05,12/28/2021,72,7.72,489,441
18:09:05,12/28/2021,72,7.72,504,441
18:10:08,12/28/2021,72,7.72,497,442
18:11:08,12/28/2021,72,7.72,486,442
18:12:11,12/28/2021,72,7.71,495,443
18:13:11,12/28/2021,72,7.72,528,442
18:14:14,12/28/2021,72,7.71,506,441
18:15:17,12/28/2021,72,7.71,507,441
18:16:17,12/28/2021,72,7.71,511,441
18:17:20,12/28/2021,72,7.71,495,441
18:18:20,12/28/2021,72,7.71,503,441
18:19:20,12/28/2021,72,7.71,491,441
18:20:23,12/28/2021,72,7.71,493,442
18:21:23,12/28/2021,72,7.71,495,442
18:22:23,12/28/2021,72,7.71,492,442
18:23:23,12/28/2021,72,7.71,502,441
18:24:26,12/28/2021,72,7.71,482,441
18:25:26,12/28/2021,72,7.71,500,441
18:26:29,12/28/2021,72,7.71,505,444
18:27:29,12/28/2021,72,7.71,496,444
18:28:32,12/28/2021,72,7.71,496,442
18:29:32,12/28/2021,72,7.71,508,441
18:30:35,12/28/2021,72,7.71,496,440
18:31:35,12/28/2021,72,7.7,476,440
18:32:35,12/28/2021,72,7.71,479,440
18:33:38,12/28/2021,72,7.71,506,442
